social_energy,talkativeness,party_liking,leadership,empathy,emotional_stability,curiosity,risk_taking,stress_handling,adventurousness,travel_desire,work_style_collaborative,decision_speed,sports_interest,reading_habit,personality_type_Extrovert,personality_type_Introvert
-0.693403434,-0.811772365,-0.931163485,-1.952558913,-0.134216807,1.493901531,1.702305075,-2.283901804,-0.076760357,-1.006236611,-1.313250022,-0.421538185,-1.250134192,-0.35436567,0.472057584,FALSE,TRUE
1.020035142,0.34177229,1.314350953,1.589217409,-0.475687586,-0.183917891,0.575504868,1.143985252,0.410948474,1.086391984,0.811944098,0.553845939,0.651872161,-0.371414076,-0.914686722,TRUE,FALSE
-0.005222502,-0.819698619,0.301180028,0.118751824,0.925047892,0.683323366,-0.760002764,-0.059377907,-0.5977811,-0.004624869,-0.576886364,-1.299111942,0.73392464,1.044457816,-0.045126831,FALSE,FALSE
-1.931772689,-1.785308462,-1.382947158,-1.771434067,1.995103592,1.206506532,-0.383875171,0.159235047,-0.851130382,-2.12673328,-1.292960312,-1.702815313,-2.045424681,-1.021561867,1.796284875,FALSE,TRUE
-1.610476052,-1.284189937,-0.822897306,0.296161372,1.600071098,0.235910242,0.046913871,-0.811254014,-0.089591648,-1.282259269,-1.055169792,0.035862587,-0.659298385,-0.935856533,0.753962105,FALSE,TRUE
0.200545721,0.139220526,-0.452485262,0.174347534,1.775923649,0.804048359,0.010742974,-0.128998511,-0.068641727,0.040462998,-0.330026891,0.148708352,1.338379222,0.567529429,-0.309631821,FALSE,FALSE
0.687529146,0.579999717,1.057576921,0.803140403,-2.47E-16,-0.934438981,0.461249769,1.175627533,-0.535683224,1.714781251,2.324528995,0.456596474,-0.811748694,1.051102738,-0.797475729,TRUE,FALSE
-0.136019522,-0.87644,-0.222675198,-0.530820986,-0.552401585,0.928325,0.452384847,0.392449152,-0.408116986,1.239011405,-1.124594131,0.615983967,0.032139121,1.495870772,-0.131308565,FALSE,FALSE
-1.080094124,-0.461476103,-1.747946745,-1.260846077,0.61602574,0.48850423,0.738210935,-1.392710415,-1.801979403,-1.066935006,-0.234405763,-0.889334756,-0.394859238,-1.654665853,1.432268408,FALSE,TRUE
0.594339974,0.066756528,0.912080575,1.201716565,-0.90596946,-0.20935965,1.225089365,0.135830355,-0.002569305,1.470885664,0.731017871,0.892118309,-0.311754246,0.379860788,0.576126161,TRUE,FALSE
-1.604668587,-0.726026757,-1.203321503,-1.103355155,0.118532447,-0.449954099,0.914505697,-0.180931771,1.584192426,-1.091080543,-2.851367876,-1.064089449,0.050970774,-1.929498203,1.869851629,FALSE,TRUE
-1.996271954,-1.468302752,-1.431817894,-0.584829416,-0.01638255,1.42411779,0.563589719,-0.438741624,0.942097952,-0.774669332,-0.428414335,-1.513679339,-0.964926886,-1.830666275,0.450776419,FALSE,TRUE
-0.09275694,0.723651582,-0.030957095,0.097469195,0.210108203,0.83723253,-0.862847505,0.981779988,-0.6133508,0.599422325,-1.092731794,-1.317308911,0.207755328,0.604102555,0.308405902,FALSE,FALSE
1.384959431,0.677522272,0.300628362,0.551204734,0.162740884,0.206225359,-0.617362573,1.686780313,-0.598923937,0.379043572,0.912793421,0.212157192,0.898999692,-0.158601988,-0.903723904,TRUE,FALSE
-1.002502207,-1.071891337,-1.47440673,1.143766732,-1.524919992,-0.838576925,-0.522030444,0.254605132,0.862289271,0.469225317,0.282087508,-2.008427947,-0.402856267,0.496947966,-0.535289898,FALSE,FALSE
-1.031111299,-1.039134531,-1.793302336,-1.808968712,-0.175800936,-0.018736737,0.953597683,-0.508568593,1.25142847,-1.112022381,-1.445478238,-1.27603175,-0.183818351,-2.35506891,0.902345582,FALSE,TRUE
1.179893502,0.487748897,0.974693332,1.175541522,-0.886166242,0.890695829,0.834054088,0.230891444,-0.874959379,0.429168234,0.559762324,1.338752383,0.62543318,1.568056457,-1.110813833,TRUE,FALSE
0.407718909,1.483277433,1.316708349,1.18660884,-0.007305706,0.597706134,-0.309316111,-0.088769162,0.863583877,-0.534281889,1.90932255,1.851060856,0.026254078,-0.406208217,0.204754713,TRUE,FALSE
0.860463266,0.1883688,0.109292827,0.277199649,0.448054888,-1.779708216,-0.055761142,-0.383132162,-0.575215885,-0.009195878,0.233960955,-0.30012619,-1.268982887,0.232392565,-0.11681331,FALSE,FALSE
-1.250884093,-1.394557005,-0.4775671,-0.633032862,-0.382476911,0.412167759,-0.564518571,0.155689189,-1.411410043,-0.905188732,-1.230244879,-1.300402159,0.55084103,-0.860032874,0.922119517,FALSE,TRUE
-1.078030264,-1.619810515,-0.843825466,-0.314612346,0.0538502,-0.285295025,-1.620148041,-0.347086401,2.13005833,-0.516402643,-1.245752998,-0.852418164,-0.079466384,0.157573111,1.063528045,FALSE,TRUE
0.911054651,0.332680688,0.85661921,0.837472642,-0.961070564,0.189298226,0.922201387,0.173932626,1.13213295,0.625804789,0.792666387,-0.177439978,-0.218543779,0.628521172,-0.45403781,TRUE,FALSE
-0.06698554,0.641165015,0.736731641,0.297368237,0.037367194,0.831000645,0.7723053,1.346314219,0.247556164,1.136350138,0.799923594,1.280693033,0.855261345,0.653896508,-1.006403674,TRUE,FALSE
-0.403514704,-0.193074843,-0.388670575,-1.726253996,-0.740854894,1.404330322,0.84282167,-2.283901804,0.614403973,-1.204247906,-0.889268127,-2.439577165,0.273982648,-0.659517859,-0.897209929,FALSE,TRUE
-0.584358415,-0.097101189,1.188459284,0.338443989,1.192122465,0.166733255,-0.600566191,-0.984978976,-0.763824085,-0.240057806,0.825029337,0.616310111,-0.386482714,-0.70858752,-0.645608074,FALSE,FALSE
-1.160223566,-0.444306785,-0.938427033,-0.506577567,1.411329224,-0.341386907,1.201291626,-1.07630757,0.350236129,-0.906218466,-1.344128562,0.770845715,-1.062280457,-1.093159485,1.361702201,FALSE,TRUE
0.359454939,-0.903263227,0.343961646,1.093279993,-0.856010507,1.648142027,-0.884523773,-1.041042504,-2.210524601,1.182672823,-0.024473941,-0.526016272,-0.157971148,-0.665185872,0.780149699,FALSE,FALSE
-0.128758044,-2.173451003,-1.737294917,-1.309804185,-0.646538013,-1.642906114,-0.635105672,-0.271940913,0.864103819,-0.918898431,-2.017186952,-0.97061836,-1.497248308,-0.611394857,0.20530601,FALSE,TRUE
0.352815214,0.424409651,0.191889148,0.420339886,-0.139648843,-0.212344507,2.269061638,0.566835628,-0.423526023,1.527829362,0.141228497,1.386461304,1.055267412,0.154930629,-0.660715639,TRUE,FALSE
-0.275035429,0.38572996,0.726295129,0.263018362,-0.371222917,-1.210210922,-1.693964015,0.6328446,-0.077867328,-0.170888651,-0.623207202,-2.124374828,0.207896249,-0.199256208,0.335429466,FALSE,FALSE
-0.176450526,-1.189441247,-1.793302336,-2.267724256,-0.48861982,-0.891957982,-0.560260283,-1.514214428,-0.93865437,-0.122023131,-0.52048759,-1.217837608,-0.870657584,-0.540496771,1.166960543,FALSE,TRUE
0.278059929,0.525961612,0.407401285,-0.377393763,-0.691296925,1.237679178,1.384654716,0.214495896,-0.800806273,0.518657693,-0.226627901,0.01114067,0.616592648,-0.549303053,0.453123859,FALSE,FALSE
1.416900024,1.756373889,1.764792754,0.010706106,-1.435516061,0.946592145,-0.212088071,0.879744358,2.047914556,1.696997666,0.901506738,1.011192062,1.473422523,0.121073062,0.310126185,TRUE,FALSE
-0.642459091,-0.587550995,0.852764588,0.18308365,-0.708885519,-1.823765381,1.401265922,-0.040022597,-1.188786666,-0.237747827,-0.185761545,1.673264797,0.253383004,0.120830603,0.797723056,FALSE,FALSE
-0.234155324,0.492591281,-0.122409198,-0.358369362,-1.331917657,-0.230278234,2.269061638,0.672227743,-0.570178475,0.638639331,0.367699351,0.629371868,0.075616775,-1.084595875,-0.263249214,FALSE,FALSE
-1.118486029,-0.178420014,-1.299248319,-1.323786843,-0.372516718,-1.238462906,1.707678236,-0.168207113,-1.229761913,-0.745191222,-0.94667274,-1.102115952,-0.112790268,0.23978989,0.467841194,FALSE,TRUE
-1.537811093,-0.392161963,-0.96756468,-1.342173023,-1.536956261,-1.352840568,0.309519354,-0.973163518,-0.186999097,-0.980346616,-1.096832048,-0.19160966,-0.096714613,0.091832803,0.44636123,FALSE,TRUE
-2.034076021,-1.976277631,-1.667335613,-0.988999489,0.746330529,1.26404647,-1.331617345,-0.896982247,0.210560788,-1.011646933,-1.836241472,-1.423359095,0.284768759,0.744932833,0.082425649,FALSE,TRUE
-1.326710499,-2.133630799,-1.136725817,-0.864303064,1.369434614,0.546767859,0.528722132,-0.255514075,-0.788032894,-0.924373553,-0.693881014,0.074250159,-2.244478563,-1.162229784,0.446795787,FALSE,TRUE
-0.193544411,-1.285758153,-0.516827583,-0.060372794,-0.311652923,-0.207507182,1.71701427,-0.505683499,-0.546731443,-0.302774723,-1.573059053,-0.612320602,0.357927881,-0.664603991,0.529900401,FALSE,TRUE
-0.980540613,-1.262937723,0.119221575,-1.277449131,-0.445556641,0.284462805,-1.205894195,-2.123075883,0.852499407,-0.853633714,-1.40065884,-0.411145799,-1.483558444,-1.09532775,0.357491247,FALSE,TRUE
1.819272837,1.502582653,1.676034416,0.330872183,1.400436812,-1.341978183,0.578024391,1.421097426,1.35068659,0.363864174,1.557460718,0.738096027,-0.014567522,-0.026347425,-1.559508169,TRUE,FALSE
0.105061911,-0.593830884,0.601918906,0.017926407,1.672738648,-0.086158588,-0.233616067,0.09722363,-0.283895118,0.742319829,-0.07500934,0.512764097,-0.918705729,0.659034629,-0.029796256,FALSE,FALSE
-1.481184575,-0.764623896,-0.296545072,-1.650217029,-0.17802148,-0.981064057,-0.18404079,-1.784107026,-0.270833579,-0.823247433,-0.295961257,-1.188994361,-1.3949054,-0.620969995,1.121269691,FALSE,TRUE
-0.24013361,-1.668348784,-1.793302336,-0.737395446,1.639817689,0.287478389,-0.078900824,-0.602162593,0.417257479,-0.276196084,-0.356874555,-0.956616931,-2.837231279,-0.380224638,-0.379413592,FALSE,TRUE
1.138075735,1.202454239,1.10849908,1.83617292,-0.380454816,1.007805241,1.070622556,1.474222781,0.040168431,0.202141549,2.251764642,1.763825159,1.373864168,1.698179282,-0.953641418,TRUE,FALSE
-0.432022249,-1.290864127,-1.793302336,-2.023919853,0.919836748,0.615103181,-1.631941957,-0.859546586,0.601148969,-0.819632977,-0.849015127,-1.702549125,0.275353642,0.289803013,0.225419117,FALSE,TRUE
-1.665684163,-0.799133518,-1.660083325,-0.241645067,0.24676707,0.583740257,-2.365767891,-1.378686549,-1.523850014,-1.108296116,-0.143684449,-0.550169473,-0.161641239,-0.373137601,0.417387413,FALSE,TRUE
-0.385282184,-1.2346316,-1.172054692,-0.366203661,-2.308142001,0.181741077,1.110872755,-0.968214775,-1.92619336,-1.326774926,-0.395608818,-1.047629418,-1.865767494,-0.991993448,-0.33611786,FALSE,TRUE
0.64580398,-1.341298263,0.792538812,0.399506364,1.233541996,1.095276291,-0.873270233,-0.331705975,-0.621288135,0.239121848,-0.191555367,0.146563564,0.476577875,0.009825379,-0.046863027,FALSE,FALSE
0.172358545,0.296429592,-0.180436592,0.26501627,0.701359709,-1.629202876,1.04675134,-0.086016469,-2.53685408,-0.459436954,-0.986805172,-0.793669522,0.420092459,1.020059599,-1.099549035,FALSE,FALSE
0.51871402,1.699837814,0.748927591,1.401631485,0.029343101,-0.817879918,0.997716521,1.246493425,2.03574174,0.072871823,1.191112519,1.602106599,0.913599814,1.054461825,-1.170494636,TRUE,FALSE
0.981094555,0.490480302,0.989999247,1.198548929,-2.014753897,1.813860334,1.112689181,0.27545159,1.112999581,0.404038668,0.808341749,1.276465917,2.306251215,1.054451401,-0.470524977,TRUE,FALSE
1.380512901,1.482484892,1.02745991,1.273885651,-0.476670122,0.102898372,-0.628735617,1.988168792,0.029886274,0.732436059,1.804353159,0.647667607,0.458337565,1.250461312,0.066709715,TRUE,FALSE
0.138817172,-0.380231055,-0.836689591,0.875469879,0.380110324,0.018352487,0.640013033,0.592408808,1.071739942,-0.600338556,0.065561401,0.985585683,-0.084525717,0.523332137,0.644817878,FALSE,FALSE
0.361534209,-0.82430053,0.634002267,-0.268102547,0.098967226,-1.905060222,0.343671125,-0.45680005,1.854673872,-0.763187703,0.21364028,-0.560359476,0.356695593,1.484056273,1.462728692,FALSE,FALSE
1.62415917,0.62585067,0.95854749,1.83617292,0.155022559,-0.23001542,0.523926,0.24846674,-0.449679714,1.768858038,-0.932589165,1.851060856,1.103662998,-0.097867895,0.125706227,TRUE,FALSE
-1.410536761,-1.126100373,-1.52498983,-0.541486415,-0.610538185,1.297913169,0.379564458,-1.708875871,-0.478447977,-0.939647879,-1.045701354,0.694782767,-0.311667419,-1.473195207,0.952523678,FALSE,TRUE
-1.718397573,-1.811368846,-0.606155413,-1.195989399,0.572312224,0.288772061,-0.045812959,-1.54566015,0.366027603,0.177017825,0.185496756,-0.897216213,-0.401786121,-1.379284082,1.340032361,FALSE,TRUE
0.986241496,1.798289925,0.528252913,0.238237887,-0.027528454,2.596513984,0.403711899,1.635040359,-0.918557019,1.900989573,1.178305526,0.40494313,-0.066174417,0.219949152,0.265658605,TRUE,FALSE
-0.20409633,-0.933381966,0.360185939,0.54792645,-0.010373969,-0.050450753,2.269061638,-0.729379544,-0.794222364,1.660032335,-1.456019191,-0.350365979,0.637622982,0.40648162,0.961775575,FALSE,FALSE
1.486584068,0.667983976,1.064178518,1.648132639,-1.701794087,0.129941624,-0.781532154,-0.537483956,1.620561821,1.757927199,2.10472013,0.989684185,-0.628650765,1.542325522,-0.574798105,TRUE,FALSE
-0.656658194,-0.566466614,-0.817630194,-0.685713483,-0.214635377,-0.51384343,1.358291415,-1.064638009,1.501081286,0.362295022,-0.092414817,1.146998064,0.154509577,-0.844775702,0.954309096,FALSE,FALSE
0.616327719,0.805784047,0.292086706,0.536755881,1.658400338,-1.895309522,0.113492325,-0.268530802,-2.083589594,0.780175851,-0.010412178,0.053973122,-1.714775917,-1.776367645,0.643475809,FALSE,FALSE
-0.193955247,-1.924084568,-1.793302336,-0.756886407,2.029456868,0.694155457,-1.955407381,-1.035168912,0.374612256,-1.446940036,-0.91860669,0.099917018,-0.713873358,-0.312113482,1.131823921,FALSE,TRUE
-0.003537559,0.487073335,-0.096146121,-0.512472339,-0.766620161,0.222056536,0.509493303,1.368651175,-0.369983716,-0.278366227,0.438255033,-0.330659545,0.164704001,-1.158994849,-0.894923918,FALSE,FALSE
0.033184357,0.108431688,-0.796273548,0.795679428,-0.065356065,-1.822700074,1.211042945,0.153162549,-0.081299079,-0.776869545,0.523726523,-0.306135148,0.28096355,0.77436245,0.379288526,FALSE,FALSE
-0.470134202,-0.762700103,0.40354357,-0.258819154,1.071268008,-0.491602246,0.342358247,-0.416972234,-0.653462919,0.210043874,0.161363087,-0.06826063,1.068645664,-0.838569158,0.866853552,FALSE,FALSE
-0.333479039,-0.222397554,-0.478017317,-1.355866372,0.250439964,0.634718123,-0.624465284,-0.418684639,-0.13815402,0.514599245,1.149963101,0.422655756,-0.367102244,1.367112441,0.062633284,FALSE,FALSE
-0.251854881,-0.120504157,-0.018434547,0.288784739,-0.279756488,2.674701628,0.815140383,0.088490095,1.197077409,-0.880946204,-0.116100593,0.311714941,-0.496458052,0.56623462,1.316850727,FALSE,FALSE
-0.139673752,-0.662606196,-0.618599497,-0.915285556,0.753795445,-1.627050224,0.06031127,0.296457273,0.475214806,-0.945547642,-0.798090837,-0.765491499,-0.989831605,-0.080756792,0.613485504,FALSE,TRUE
-0.047396254,-0.399285394,-0.685628445,-0.228103395,-0.484737522,-0.488226347,-0.851555883,-0.908319794,-1.427893872,1.038233343,0.927855079,-0.97181245,-1.209753921,-0.629060299,-0.166968125,FALSE,FALSE
-1.819936815,-0.634576533,-1.577199141,-0.852773903,-0.007796114,1.113374764,-0.083188699,-0.29922342,1.614994538,-1.055084903,0.228443133,0.266250873,-1.163282205,-1.421265913,1.119046246,FALSE,TRUE
0.151447082,0.018974221,-0.671760296,0.565923512,1.58001359,0.233517438,0.669461844,0.321977056,1.386237719,-0.385636893,0.34453846,0.129035676,-0.704405469,-0.364038964,1.040086463,FALSE,FALSE
0.49838491,0.261606943,-0.605170089,0.091263726,-0.207756977,-0.689074692,-0.334384622,1.173907085,-0.978411694,0.388392354,0.350237929,-0.096282585,0.314092449,-1.245198388,1.625916981,FALSE,FALSE
0.993610915,0.463118159,1.676111483,-0.342185959,1.063486228,-0.593587574,1.165961427,2.221245572,0.315677094,1.098184154,0.410963869,0.190620354,1.854599488,0.661471951,-0.189947574,TRUE,FALSE
1.819272837,0.849037009,1.093802397,1.350761844,0.705868633,0.125434014,0.637874552,0.577567175,-0.240233316,1.219307752,0.23771177,1.851060856,1.026130452,0.316638977,-1.055092566,TRUE,FALSE
1.48151751,1.060872245,0.827824481,1.804162337,0.235351125,0.057018293,-0.375525176,0.825980367,-0.590710148,0.622004781,0.865555365,0.51737827,-0.241419799,0.855412227,-1.200268128,TRUE,FALSE
0.371533462,1.043638814,0.458053708,-0.233502449,-2.324812457,0.820749348,0.32180475,1.405776729,-0.680067576,0.083152563,0.215092149,0.024404746,0.299755917,0.996786278,-0.370117215,TRUE,FALSE
-1.351584822,-1.039126547,-1.330250575,-0.850638268,0.014420753,0.301320509,-0.202366988,-0.83558789,-0.243657009,-1.026202903,-0.183142126,-1.155027292,-0.484490167,-0.680408809,1.306159879,FALSE,TRUE
0.133746972,1.251030398,-0.222844725,0.571843166,-0.357907154,0.934379193,-0.660014671,-0.143295146,0.203794006,-0.704249858,-0.776539464,-0.420728618,0.062470898,0.269009269,-0.162184163,FALSE,FALSE
-1.016208154,0.335814061,-0.47139963,-0.393822198,0.983033877,0.50767779,1.241022602,0.804004791,0.691963385,-0.42019196,-0.680091304,-0.099781234,-0.406700446,-0.273066943,-0.287109743,FALSE,FALSE
0.200669421,0.428153255,0.182917175,1.230786543,0.26613932,-1.314194059,0.657902647,-0.248471482,0.793193906,-0.077614584,1.155428431,-0.675653973,0.543267717,-0.267283613,0.549009638,FALSE,FALSE
-2.086950676,-0.866422399,-1.565788119,-2.516571864,-0.073077574,-0.233830326,-0.12152286,-1.058003996,0.410878187,0.307774501,-0.782841983,-0.715145068,-0.80713323,0.269830842,1.362921077,FALSE,TRUE
0.618182058,0.31107509,-0.774188751,-0.041095583,0.766327606,0.165102287,0.198890129,-0.318500245,1.163515874,0.820672574,0.251583834,1.851060856,0.296550509,-1.242252405,0.226276262,FALSE,FALSE
0.547595804,0.109308186,-0.680643923,-0.042619801,-1.030172839,0.294612927,-0.289387598,-0.203410784,-0.468659456,0.733396355,-0.476484223,0.751970994,1.002442107,-2.33009491,0.662052613,FALSE,FALSE
-0.709760186,0.080671802,-1.348406728,-1.435424503,-1.935716298,-0.317303796,-1.519196282,-1.229708085,0.112853138,-0.218480964,-1.619191292,0.201095699,-1.013182779,-0.276333887,0.799736423,FALSE,TRUE
-1.427206058,-1.051500547,-0.362823822,-2.445428123,-0.33419505,0.513293014,-0.44848417,-1.28830775,0.158191587,-2.140571978,-0.620560609,-0.088510165,-0.53921676,-1.156134448,0.046299917,FALSE,TRUE
-0.913071931,-0.514055482,-0.308419575,-1.000787918,0.200619889,0.030097219,0.697402569,-1.681391215,1.172918337,-1.205737622,-0.879641562,-0.357457118,-1.23826649,0.090243689,1.439092966,FALSE,TRUE
-0.315684528,1.246818932,-0.811252998,0.31640492,2.039361522,0.234712056,-0.45164623,0.482125117,-1.027001116,-0.916202262,-0.223858574,0.240423338,1.194121157,0.027503212,0.915092356,FALSE,FALSE
0.38266191,1.388141978,0.545074784,1.191609209,-0.878515079,0.50469937,-1.171510753,0.448165657,0.998720242,1.597744466,1.012063741,1.042117868,2.172288674,0.76312092,-0.781137519,TRUE,FALSE
-0.209565228,-0.181959587,-1.211633728,0.073210876,0.680538827,0.368752056,0.702028597,-0.396474104,-1.121514543,0.502245715,-0.938224014,1.149416145,0.07185937,-0.558290131,-0.372370634,FALSE,FALSE
-0.592186578,-1.457825704,-1.186117878,-1.106617704,-0.162663825,0.410332787,-1.056687861,-1.656814551,0.34470374,-0.411271906,-1.479294096,-0.505828259,-0.001981076,-0.011033472,1.833039444,FALSE,TRUE
0.022901486,-0.309208157,-0.393567243,-0.943432928,-1.081020264,0.08848374,-0.792898733,-0.456711817,-0.018441446,0.076345696,-1.496829073,-0.848033843,0.679337089,0.403081221,0.745997596,FALSE,FALSE
-0.134952281,-0.779113336,-0.943221181,-0.975111888,1.363710504,0.359776286,-0.611212806,-0.897689397,-0.793147304,-1.051676882,-0.969781331,-0.503877127,-0.982350136,-1.501417402,0.501446654,FALSE,TRUE
1.474390734,1.798289925,0.559354862,1.2851233,-0.739714584,1.014111639,-0.133581698,0.452736308,-0.873887178,1.239567996,0.098504875,1.421394952,-0.359124319,0.40017949,-2.008445725,TRUE,FALSE
1.409316031,1.358343145,1.536947056,1.83617292,-0.146473809,-1.470969787,-0.807663248,0.823614583,-0.897318949,0.6436609,-0.146780232,-0.026965804,0.421380382,0.17048489,-0.637158653,TRUE,FALSE
-1.994187005,-1.248333117,-0.875022964,-1.131120975,0.758352755,0.439850407,-0.860182576,-1.469077983,-0.553658504,-0.591555927,-1.797017381,-0.244436652,-1.684544245,-0.462176835,1.667521999,FALSE,TRUE
-0.177003801,-0.194274017,-0.126176801,-0.611910307,2.29125186,-1.185517022,-0.556349848,-0.354466722,0.926953986,-0.482884138,1.069721235,-1.121646099,-0.898711451,0.333790157,1.151229549,FALSE,FALSE
-1.663280385,-1.105379929,-1.544883753,-2.777868401,0.657004253,0.302940363,-1.72589986,-1.576866269,-0.853741128,-0.446483887,-1.523683164,-1.328150969,-1.342552568,-1.357647545,0.195073091,FALSE,TRUE
0.897848032,0.186137726,1.764792754,0.428084079,0.806611375,-0.803989719,1.065418663,1.980548818,0.592838233,0.837594913,0.566646517,0.227989585,0.505943046,0.861230013,0.98143802,TRUE,FALSE
0.58777272,0.718448272,1.047438928,1.83617292,-1.087729243,-0.121080614,1.048237802,0.304269526,-0.648253322,1.299728475,-0.153737613,1.666587348,0.945665434,2.121149195,0.3568021,TRUE,FALSE
0.779595117,0.692022723,0.889749836,0.621879159,-0.624548055,-1.043909218,0.5669862,0.484490087,1.389490569,0.455849141,0.506888444,0.101139356,0.729255604,0.576849035,-0.539309596,TRUE,FALSE
-0.371666567,0.659666431,-0.962092253,-0.313298105,0.584668339,0.437073096,-0.46823547,0.637892919,1.931839958,-0.831378859,-1.118991647,-0.693913452,-2.630880486,-0.961622899,1.582917327,FALSE,TRUE
-0.72770541,-0.456458618,-1.793302336,-0.999185121,-0.925495543,-0.252003752,-0.248832284,-0.745747798,1.44804973,-0.833322398,-1.350073856,-0.227336976,-1.194873321,-2.843374942,1.801447969,FALSE,TRUE
0.608265553,-0.657404314,-0.38303714,-0.979588512,-0.913191299,0.238743972,0.676129728,1.117962403,-0.069613621,1.401155046,0.097553323,-0.227285779,0.89765782,0.407307253,-0.469303139,FALSE,FALSE
-1.989177753,-1.961363905,-0.721584108,-1.894849862,0.482199231,0.426876084,-0.246845635,-0.63709271,-0.266578697,0.018623789,-0.191508865,0.097359878,-1.886322456,-0.116909534,0.410663663,FALSE,TRUE
0.031506333,-0.797837029,0.431530315,0.492981893,0.149908948,0.566670471,-0.580307712,-0.677920608,-0.545391224,0.930259532,-0.038358672,0.461113197,-1.010982778,-1.910383914,0.05121313,FALSE,FALSE
0.583710137,0.841854346,0.256175661,0.509790527,-0.188993764,-0.116952657,-0.828532321,0.463483761,0.349126138,0.556069477,0.174783039,-0.05510756,-0.293651675,-1.325854821,0.003897848,FALSE,FALSE
-0.101174606,-1.828624215,-1.793302336,-1.675168063,1.535004666,-0.322413613,0.831611899,-1.508399265,-0.017647702,-0.530149761,-0.449800367,0.190827508,-0.455322207,-1.016398818,1.869851629,FALSE,TRUE
-1.957217771,-0.044756421,-1.181658073,-0.598035049,-0.33165662,0.05135338,-2.324962685,-0.902518924,0.713660731,-1.86151235,-0.26852101,-0.170858924,-0.963336954,0.335552044,1.750331309,FALSE,TRUE
0.795468133,1.138950423,0.58493004,-0.905495448,-0.049625638,1.048625309,0.668635675,0.627773137,0.820980456,0.569486151,-0.27750157,1.466099809,0.944705186,0.578956775,-0.749337286,TRUE,FALSE
0.624740722,-0.158734942,0.23189349,-0.09044448,1.654889783,1.28453651,0.095817844,-0.761115492,0.586692599,-0.435803183,-0.286172063,0.75434037,0.74253303,-0.005826962,-0.086248044,FALSE,FALSE
-0.120563722,-0.700536391,0.062360757,0.415061252,0.107861866,1.248805176,-1.206653385,-0.523882829,-0.219412904,0.667803791,0.163299538,1.440793163,-0.330063535,0.269825409,0.799470672,FALSE,FALSE
0.455823348,1.7563921,1.475430964,-0.396242393,-1.160516899,-1.132193174,1.895258033,0.909841326,1.343632675,-0.473461153,-0.04329663,0.791411633,1.133811296,0.940668789,-1.257747205,TRUE,FALSE
-0.945603494,0.318886078,-0.215233312,0.716192984,-1.219923999,0.329670363,-0.889591835,1.211791332,0.403860331,-0.092880658,0.049441818,0.266523854,-0.196073238,1.013403833,-0.685823809,FALSE,FALSE
-1.592991215,-0.472599083,-1.037913195,-1.088747811,-0.455329728,0.123154897,-0.419897727,-0.58804051,-0.673619982,-1.039089904,-0.588475367,-1.596546789,-0.324933645,-2.533506487,1.249542791,FALSE,TRUE
-1.030009709,-0.174736607,0.754793851,-0.959341265,0.64179537,-0.612414749,0.519216275,0.280503796,1.773172642,-0.428284666,-0.403849412,-0.511501733,0.185291745,-0.276598975,-0.119070946,FALSE,FALSE
0.031801512,0.391493632,0.809342241,-0.711671062,-0.530070536,1.826461094,0.666489704,0.111764247,-0.905180914,-0.69006454,0.294154035,-0.180365791,0.380670693,-0.317151394,1.106160586,FALSE,FALSE
-0.471841729,-0.121999083,-0.553331252,-1.273038257,-0.342260361,0.499785563,0.878605418,-1.796858011,0.49562811,-1.698422766,-0.407609487,-0.851816836,-0.853002285,-1.570538378,1.015606591,FALSE,TRUE
-1.782748798,-0.656385216,-1.793302336,0.370635294,1.099596038,2.51E-16,-0.603347132,-0.558615996,-0.210329889,-1.14231729,-0.926352843,-0.426797306,0.177657307,-1.264783471,1.869851629,FALSE,TRUE
-0.859884867,-1.651770705,-1.327144855,-0.729557018,0.086304179,1.936782184,-0.579268085,-1.305418634,1.565527459,-0.575347487,-0.873108966,0.632284752,0.925179204,-0.349893893,1.851626774,FALSE,TRUE
-0.50285645,-0.701810557,-0.377293813,-1.510323627,1.204303906,0.879755574,0.052541186,0.247731158,-0.244064655,-0.621201436,0.938263208,-0.203412329,-1.705495729,-1.221634443,0.620241491,FALSE,TRUE
-0.005368631,0.444639212,-0.03618705,0.351757892,0.579604571,2.085704298,1.250498216,-0.821021301,-0.184625181,0.380356666,-1.695603169,0.402425872,-0.257838215,0.191743854,0.171206402,FALSE,FALSE
0.030289589,1.798289925,0.679744466,1.549328099,-0.587096345,0.056290691,-0.415405342,0.295221674,-1.452377151,-1.034960939,-0.749858301,1.322926725,1.655157652,0.928431001,-1.367016126,TRUE,FALSE
-0.781810935,-0.662585669,-0.998911959,-0.658492527,1.238196052,-1.314265094,-0.801759338,-1.155800882,0.884397024,0.166268025,0.397603297,-0.458263379,-0.490839535,-1.28525841,0.386318957,FALSE,TRUE
0.975845472,1.65852541,0.720045506,0.269448587,-0.891127509,0.182971689,-0.762388994,-0.236690833,-0.417231091,0.740870271,1.404464417,1.851060856,0.669112837,1.288854152,-0.537128963,TRUE,FALSE
-0.09882531,0.361136682,0.068694603,-0.713553481,0.864444242,-1.072433189,0.177775594,-0.10686735,0.595824337,-0.840800771,-0.599072767,0.64382812,1.293644008,1.166146432,-1.280877913,FALSE,FALSE
